Quý,TÀI SẢN,A- TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II. Các khoản đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi,8. Tài sản Thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,V.Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu Nhà nước,4. Giao dịch mua bán lại trái phiếu Chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở đơn vị trực thuộc,4. Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi,II.Tài sản cố định,1. Tài sản cố định hữu hình, Nguyên giá, Giá trị hao mòn lũy kế,2. Tài sản cố định thuê tài chính, Nguyên giá.1, Giá trị hao mòn lũy kế.1,3. Tài sản cố định vô hình, Nguyên giá.2, Giá trị hao mòn lũy kế.2,III. Bất động sản đầu tư, Nguyên giá.3, Giá trị hao mòn lũy kế.3,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên kết, liên doanh",3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn,5. Đầu tư nắm giữ đến ngày đáo hạn,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,C. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,12. Quỹ khen thưởng phúc lợi,13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi,11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,D.VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu, Cổ phiếu phổ thông có quyền biểu quyết, Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ,6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối, LNST chưa phân phối lũy kế đến cuối kỳ trước, LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,TỔNG CỘNG NGUỒN VỐN
'2/2015,,"48,904,235,779,469","8,828,151,979,168","2,693,690,323,143","6,134,461,656,025","7,154,438,377,626","105,781,413,500","-14,599,008,000","7,063,255,972,126","8,328,690,718,500","1,404,507,223,030","3,350,976,817,624",,,"2,181,951,122,702","1,522,788,357,019","-131,532,801,875",,"20,711,803,465,279","20,799,707,838,594","-87,904,373,315","3,881,151,238,896","363,169,808,567","673,979,960,878","57,746,380,281",,"2,786,255,089,170","61,629,205,890,196","1,051,848,975,037",,,,,"935,232,629,265","116,616,345,772",,"12,641,270,104,407","12,150,556,882,586","14,320,508,293,190","-2,169,951,410,604",,,,"490,713,221,821","577,665,369,752","-86,952,147,931","14,308,762,720,789","15,417,466,043,077","-1,108,703,322,288","18,350,860,837,628",,"18,350,860,837,628","2,913,522,829,524",,,,,,"12,362,940,422,811","1,353,705,045,904","82,380,034,047",,"4,800,000,000,000","6,126,855,342,860","110,533,441,669,665",,"79,990,361,551,170","39,710,566,036,017","2,254,950,504,755","7,364,181,270,583","1,030,616,077,780","80,112,456,880","2,877,282,555,091",,,"610,703,446,422","21,663,228,595,882","3,712,297,179,585","115,478,420,552","1,715,528,487",,,"40,279,795,515,153",,,,,,"1,559,607,497,461","4,365,236,579,194","30,832,991,161,347","3,354,203,646,453",,"167,756,630,698",,,"30,543,080,118,495","30,543,080,118,495","14,587,886,850,000","14,587,886,850,000",,"5,082,911,766,930",,,"-2,974,924,074,484",,,,,"27,845,114,930","5,057,599,191,002","4,220,035,125,587","837,564,065,415",,"8,761,761,270,117",,,,"110,533,441,669,665"
'3/2015,,"60,726,434,232,996","9,895,961,264,635","3,215,691,654,484","6,680,269,610,151","6,268,383,881,368","32,369,112,000","-13,701,528,000","6,249,716,297,368","11,091,890,342,245","2,423,303,370,516","4,512,857,352,626",,,"2,181,951,122,702","2,151,735,702,491","-177,957,206,090",,"22,485,171,401,773","22,596,206,849,127","-111,035,447,354","10,985,027,342,975","2,127,476,232,154","701,753,020,956","110,589,631,731",,"8,045,208,458,134","65,207,518,612,774","1,111,239,365,124",,,,,"935,232,629,265","176,006,735,859",,"13,470,843,722,064","12,695,055,461,925","15,109,534,074,388","-2,414,478,612,463",,,,"775,788,260,139","894,369,899,916","-118,581,639,777","14,401,324,227,839","15,634,310,161,671","-1,232,985,933,832","21,691,669,733,724",,"21,691,669,733,724","3,057,575,434,788",,"1,216,282,990,843","1,841,292,443,945",,,"11,474,866,129,235","1,155,224,791,535","96,620,066,642",,"4,100,000,000,000","6,123,021,271,058","125,933,952,845,770",,"94,313,930,401,127","54,497,874,353,235","2,619,669,342,004","15,976,190,294,631","904,407,892,614","67,406,340,714","4,422,868,885,835",,,"1,357,308,099,282","25,835,330,114,668","3,207,003,937,066","107,689,446,421",,,,"39,816,056,047,892",,,,,,"1,877,835,556,847","4,385,541,921,126","30,363,195,706,045","3,098,596,321,186",,"90,886,542,688",,,"31,620,022,444,643","31,620,022,444,643","18,460,745,440,000","18,460,745,440,000",,"5,309,594,721,906",,,"-2,974,924,074,484",,,,,"27,845,114,930","1,372,657,437,874","456,395,865,587","916,261,572,287",,"9,424,103,804,417",,,,"125,933,952,845,770"
'4/2015,,"66,451,288,511,822","7,636,578,798,711","3,795,339,484,796","3,841,239,313,915","10,430,239,506,903","32,369,112,000","-14,958,000,000","10,412,828,394,903","13,582,321,848,787","2,301,716,569,182","7,258,270,074,222",,,"1,763,123,912,802","2,496,809,159,209","-237,597,866,628",,"26,966,061,377,808","27,024,539,524,263","-58,478,146,455","7,836,086,979,613","1,478,285,649,586","677,981,502,190","12,152,523,319",,"5,667,667,304,518","79,605,423,726,007","234,387,981,893",,,,,"62,559,839,165","172,877,151,099","-1,049,008,371","19,702,651,975,208","18,627,665,674,433","21,522,433,272,801","-2,894,767,598,368",,,,"1,074,986,300,775","1,215,336,084,735","-140,349,783,960","16,810,184,034,469","18,113,333,413,186","-1,303,149,378,717","18,543,369,020,726",,"18,543,369,020,726","9,698,722,572,532",,"6,816,703,138,851","2,882,019,433,681",,,"14,616,108,141,179","1,755,850,963,522","205,138,150,541",,"4,050,000,000,000","8,605,119,027,116","146,056,712,237,829",,"108,603,013,144,392","65,390,435,906,565","5,280,926,307,815","20,975,224,126,168","1,754,987,312,032","83,697,681,039","6,474,864,665,282",,,"930,832,270,187","28,369,074,567,508","1,400,131,037,786","120,697,938,748",,,,"43,212,577,237,827",,,,,,"2,837,039,704,773","4,433,236,073,279","33,176,402,695,829","2,382,401,760,582",,"383,497,003,364",,,"37,453,699,093,437","37,453,699,093,437","18,681,880,870,000","18,681,880,870,000",,"5,796,744,241,466",,,"-2,974,924,074,485",,,,,"27,845,114,930","1,378,413,815,347","456,395,865,587","922,017,949,760",,"14,543,739,126,179",,,,"146,056,712,237,829"
'1/2016,,"69,412,014,536,502","5,229,600,576,496","3,940,151,667,650","1,289,448,908,846","9,937,568,902,250","32,369,112,000","-15,077,664,000","9,920,277,454,250","16,890,095,440,903","3,503,191,524,056","7,596,610,329,638",,,"2,383,499,412,801","3,626,931,666,324","-220,137,491,916",,"24,645,088,188,777","24,732,599,046,131","-87,510,857,354","12,709,661,428,076","1,971,061,429,627","846,833,530,163","104,428,999,319",,"9,787,337,468,967","81,275,739,064,470","372,140,790,020",,,,,"62,559,839,165","310,629,959,226","-1,049,008,371","20,831,581,244,960","20,146,647,242,793","23,225,372,975,889","-3,078,725,733,096",,,,"684,934,002,167","851,804,176,625","-166,870,174,458","17,640,930,683,671","19,232,715,442,658","-1,591,784,758,987","19,261,037,375,522",,"19,261,037,375,522","10,244,670,372,815",,"6,724,484,101,868","3,487,165,993,681","-87,167,222,734","120,187,500,000","12,925,378,597,482","1,390,643,667,287","147,290,978,697",,"3,000,000,000,000","8,387,443,951,498","150,687,753,600,972",,"109,923,635,428,227","67,469,778,482,598","6,059,910,853,614","20,640,603,300,323","1,106,524,902,574","157,600,726,038","6,109,739,238,876",,,"2,771,354,006,534","27,540,817,802,931","2,959,349,760,218","123,877,891,490",,,,"42,453,856,945,629",,,,,,"1,181,430,967,135","4,387,608,259,783","36,430,828,700,239",,,"453,989,018,472",,,"40,764,118,172,745","40,764,118,172,745","19,398,548,510,000","19,398,548,510,000",,"7,284,581,776,846",,,"-2,974,924,074,484",,,,,"27,845,114,930","2,206,374,581,477","1,601,415,502,116","604,959,079,361",,"14,821,692,263,976",,,,"150,687,753,600,972"
'2/2016,,"73,433,113,683,804","4,585,330,387,344","3,252,460,691,705","1,332,869,695,639","5,414,956,206,973","32,369,112,000","-15,866,851,200","5,398,453,946,173","19,718,132,016,201","8,505,468,268,547","5,817,555,261,342",,,"1,588,968,412,129","4,344,943,690,414","-567,906,103,991","29,102,487,760","30,995,328,622,759","31,144,462,031,298","-149,133,408,539","12,719,366,450,527","2,066,996,958,144","1,020,519,840,749","197,119,136,382",,"9,434,730,515,252","85,899,538,484,933","1,027,014,838,388",,,,,"67,559,839,165","960,486,967,232","-1,031,968,009","22,501,341,958,885","21,757,347,506,630","25,464,934,032,008","-3,707,586,525,378",,,,"743,994,452,255","962,995,912,928","-219,001,460,673","17,463,468,784,092","19,202,652,732,116","-1,739,183,948,024","20,628,249,569,087","152,744,038,944","20,475,505,530,143","12,713,758,692,752",,"10,863,819,395,817","1,950,606,563,102","-100,667,266,167",,"11,565,704,641,729","1,729,344,637,228","205,810,378,527",,"3,000,000,000,000","6,630,549,625,974","159,332,652,168,737",,"114,772,286,385,482","73,621,819,507,405","5,738,967,150,513","28,014,661,126,894","1,406,296,987,025","155,235,149,334","7,187,085,201,536",,,"1,150,240,601,034","25,114,971,688,185","4,742,976,414,449","109,447,815,787","1,937,372,648",,,"41,150,466,878,077",,,,,,"2,116,152,940,300","4,559,405,267,682","34,012,728,316,754",,,"461,666,070,658","514,282,683",,"44,560,365,783,255","44,560,365,783,255","21,532,347,920,000","21,532,347,920,000",,"7,316,554,833,920",,,"-2,974,924,074,484",,,,,"32,845,114,930","544,347,344,023","407,299,862,168","137,047,481,855",,"18,109,194,644,866",,,,"159,332,652,168,737"
'3/2016,,"84,004,795,434,053","9,653,393,353,822","4,438,190,991,855","5,215,202,361,967","2,984,771,571,891","32,369,112,000","-15,388,195,200","2,967,790,655,091","23,107,620,255,656","3,375,914,174,925","7,487,736,810,086",,,"4,100,954,022,355","8,705,872,927,361","-562,857,679,071",,"37,731,669,124,664","37,870,571,415,464","-138,902,290,800","10,527,341,128,020","3,025,134,509,674","982,350,361,336","72,242,589,163",,"6,447,613,667,847","89,229,165,809,492","442,516,911,835",,,,,"62,559,839,164","379,957,072,671",,"23,601,509,497,846","22,724,170,558,265","26,736,542,557,606","-4,012,371,999,341",,,,"877,338,939,581","1,141,565,310,160","-264,226,370,579","15,601,371,835,646","17,409,858,939,729","-1,808,487,104,083","32,762,533,245,947",,"32,762,533,245,947","7,158,821,898,909",,"5,107,696,456,693","2,151,228,934,429","-100,103,492,213",,"9,662,412,419,309","2,835,067,079,465","191,485,004,121",,,"6,635,860,335,723","173,233,961,243,545",,"131,329,367,041,259","83,779,893,220,821","5,514,880,586,140","37,829,335,485,812","1,829,328,916,710","157,635,424,465","7,951,828,310,988",,,"1,581,852,223,059","24,330,111,573,162","4,484,911,311,877","100,009,388,608",,,,"47,549,473,820,438",,,,,,"2,434,516,326,537","4,402,706,771,155","40,276,068,681,229",,,"436,182,041,517",,,"41,904,594,202,286","41,904,594,202,286","26,377,079,540,000","26,377,079,540,000",,"2,471,823,213,919",,,"-2,974,924,074,484",,,,,"32,845,114,930","164,614,443,350","407,299,862,168","-242,685,418,818",,"15,833,155,964,571",,,,"173,233,961,243,545"
'4/2016,,"70,686,264,804,718","9,971,285,683,831","6,397,283,752,504","3,574,001,931,327","494,156,904,807","32,369,112,000","-18,996,660,000","480,784,452,807","20,887,069,777,209","4,022,161,797,433","4,814,681,595,145",,,"6,228,758,638,813","6,007,103,354,593","-185,635,608,775",,"32,045,142,734,831","32,133,977,525,624","-88,834,790,793","7,288,609,704,040","3,311,003,367,197","1,057,277,061,687","60,211,825,854",,"2,860,117,449,302","109,119,319,302,361","489,236,420,627",,,,,"58,989,915,115","430,246,505,512",,"25,115,925,131,602","24,301,716,594,017","28,826,498,916,644","-4,524,782,322,627",,,,"814,208,537,585","1,110,009,595,745","-295,801,058,160","18,342,385,819,490","20,312,291,993,018","-1,969,906,173,528","50,780,212,295,222",,"50,780,212,295,222","3,343,675,746,991",,"1,728,346,733,180","1,610,707,431,327","-65,378,417,516","70,000,000,000","11,047,883,888,429","2,306,493,560,226","258,536,387,432",,,"8,482,853,940,771","179,805,584,107,079",,"135,224,264,332,172","97,311,503,594,905","6,975,501,839,211","49,514,035,931,698","6,036,476,609,182","166,065,574,535","9,089,677,319,768",,,"945,630,985,001","19,101,698,735,120","5,379,310,813,038","103,105,787,352",,,,"37,912,760,737,267",,,,,,"2,237,176,983,439","1,092,104,584,189","34,157,721,480,964",,,"425,757,688,675",,,"44,581,319,774,907","44,581,319,774,907","26,377,079,540,000","26,377,079,540,000",,"2,503,854,244,458",,,"-2,974,924,074,484",,,,,"32,845,114,930","446,043,742,703","407,299,862,168","38,743,880,535",,"18,196,421,207,300",,,,"179,805,584,107,079"
'1/2017,,"90,043,249,067,843","13,699,824,350,754","8,140,303,411,902","5,559,520,938,852","196,569,832,758","32,369,112,000","-17,859,852,000","182,060,572,758","17,638,753,957,935","3,405,295,320,743","6,235,479,702,814",,,"2,873,821,386,253","5,293,569,888,051","-169,412,339,926",,"50,759,812,010,281","50,841,804,103,534","-81,992,093,253","7,748,288,916,115","4,300,404,757,851","1,216,043,880,744","93,592,787,750",,"2,138,247,489,770","97,212,463,812,450","1,720,798,768,233",,,,,"1,151,326,442,901","569,472,325,332",,"26,504,026,676,894","25,687,756,761,663","30,307,310,652,261","-4,619,553,890,598",,,,"816,269,915,231","1,244,515,351,130","-428,245,435,899","17,594,839,168,449","19,623,451,703,139","-2,028,612,534,690","36,762,194,208,797",,"36,762,194,208,797","4,133,827,647,117",,"2,271,359,507,905","1,820,074,455,183","-27,606,315,971","70,000,000,000","10,496,777,342,960","2,218,311,091,818","325,422,855,560",,,"7,953,043,395,582","187,255,712,880,293",,"144,098,188,793,320","102,353,099,612,649","5,949,487,816,875","53,135,228,215,044","1,001,703,059,159","105,168,555,225","9,293,655,425,561",,,"1,815,915,925,779","24,164,117,597,918","6,798,126,803,914","89,696,213,174",,,,"41,745,089,180,671",,,,,,"2,771,011,796,282","633,677,295,346","37,982,802,980,193",,,"357,597,108,850",,,"43,157,524,086,973","43,157,524,086,973","26,377,079,540,000","26,377,079,540,000",,"2,504,959,737,448",,,"-2,974,924,074,484",,,,,"32,845,114,930","298,764,254,039","-643,580,999,414","942,345,253,453",,"16,918,799,515,040",,,,"187,255,712,880,293"
'2/2017,,"93,983,221,836,377","9,703,829,613,319","4,799,173,240,434","4,904,656,372,885","31,121,092,758","32,369,112,000","-18,308,592,000","17,060,572,758","21,144,239,832,190","3,778,726,868,997","6,321,882,222,669",,,"7,111,959,038,852","4,171,523,056,354","-239,851,354,682",,"53,605,107,187,415","53,647,871,275,709","-42,764,088,294","9,498,924,110,695","4,241,546,215,458","1,080,292,111,780","69,962,189,559",,"4,107,123,593,898","98,807,117,344,398","1,554,431,252,599",,,,,"1,154,594,025,447","399,837,227,152",,"26,833,839,573,049","26,149,091,687,879","31,051,477,846,480","-4,902,386,158,601",,,,"684,747,885,170","1,177,998,933,873","-493,251,048,703","18,109,137,753,200","20,405,038,848,634","-2,295,901,095,434","36,248,694,818,573",,"36,248,694,818,573","5,255,848,821,306",,"3,366,668,071,967","1,819,180,749,339",,"70,000,000,000","10,805,165,125,671","2,742,814,548,566","399,520,837,508",,,"7,662,829,739,597","192,790,339,180,775",,"148,962,015,392,697","110,116,708,335,961","6,649,656,047,533","57,992,668,050,304","2,089,548,668,482","137,207,729,671","9,204,811,788,269",,,"1,007,562,917,538","22,117,166,683,854","10,782,944,791,280","135,141,659,030",,,,"38,845,307,056,736",,,,,,"4,466,593,361,235","687,834,447,413","33,340,317,445,533",,,"350,561,802,555",,,"43,828,323,788,078","43,828,323,788,078","26,377,079,540,000","26,377,079,540,000",,"2,504,959,737,448",,,"-2,974,924,074,484",,,,,"37,845,114,930","1,755,826,770,694","818,481,517,241","937,345,253,453",,"16,127,536,699,490",,,,"192,790,339,180,775"
'3/2017,,"100,624,617,684,472","6,947,208,189,094","3,777,291,632,024","3,169,916,557,070","300,507,409,070","32,369,112,000","-18,757,332,000","286,895,629,070","27,652,475,974,651","7,792,269,761,437","9,332,803,020,483",,,"7,025,192,114,249","3,656,517,242,813","-154,306,164,331",,"52,179,217,204,328","52,333,290,766,785","-154,073,562,457","13,545,208,907,329","4,552,921,326,059","1,030,737,002,593","49,859,045,089",,"7,911,691,533,588","104,313,322,252,617","775,630,689,932",,,,,"364,400,978,855","411,229,711,077",,"29,932,578,776,239","29,256,299,444,707","34,540,242,680,350","-5,283,943,235,643",,,,"676,279,331,532","1,242,405,095,269","-566,125,763,737","17,048,800,001,885","19,488,658,414,363","-2,439,858,412,478","40,550,865,975,605",,"40,550,865,975,605","5,743,347,768,912",,"2,491,228,320,674","2,166,246,473,235","-7,517,024,997","1,093,390,000,000","10,262,099,040,044","2,540,948,516,606","394,386,932,059",,,"7,326,763,591,379","204,937,939,937,089",,"155,219,857,627,641","114,442,105,965,023","8,603,117,991,877","60,858,054,239,594","3,368,721,211,577","347,031,194,617","8,812,614,052,224",,,"1,736,734,074,052","19,072,839,922,767","11,501,639,999,569","141,353,278,746",,,,"40,777,751,662,618",,,,,,"5,259,664,980,207","744,988,871,420","34,671,898,869,703",,,"101,198,941,288",,,"49,718,082,309,448","49,718,082,309,448","26,377,079,540,000","26,377,079,540,000",,"2,446,243,358,925",,,"-2,974,924,074,484",,,,,"37,845,114,930","1,762,487,816,387","825,142,562,934","937,345,253,453",,"22,069,350,553,690",,,,"204,937,939,937,089"
'4/2017,,"100,528,907,402,875","8,610,503,937,845","6,708,881,653,993","1,901,622,283,852","203,015,859,912","32,369,112,000","-19,505,232,000","190,151,979,912","28,978,152,968,896","5,079,441,894,063","10,438,753,206,842",,,"7,728,268,399,963","5,924,814,041,734","-193,124,573,706",,"48,615,074,256,804","48,879,371,589,513","-264,297,332,709","14,122,160,379,418","4,910,976,403,178","1,070,825,754,101","116,391,266,846",,"8,023,966,955,293","114,326,190,623,114","478,498,503,283",,,,,"9,257,497,663","469,241,005,620",,"35,646,902,056,243","34,911,866,871,034","40,954,104,860,201","-6,042,237,989,167",,,,"735,035,185,209","1,328,940,171,874","-593,904,986,665","17,372,961,681,177","20,125,343,841,594","-2,752,382,160,417","45,417,393,197,060",,"45,417,393,197,060","6,528,162,235,221",,"2,439,624,600,795","2,176,054,659,423","-7,517,024,997","1,920,000,000,000","8,882,272,950,130","3,059,312,822,219","361,376,604,350",,,"5,461,583,523,561","214,855,098,025,989",,"162,548,919,039,784","124,896,668,273,191","9,470,511,140,066","56,976,376,690,771","4,870,499,200,849","193,924,814,920","11,468,143,057,219",,,"1,684,860,038,429","22,132,207,751,404","17,924,743,413,096","175,402,166,437",,,,"37,652,250,766,593",,,,,,"5,325,616,721,846","741,249,087,911","31,456,562,477,905",,,"128,822,478,931",,,"52,306,178,986,205","52,306,178,986,205","26,377,079,540,000","26,377,079,540,000",,"2,624,458,131,469",,,"-2,974,924,074,484",,,,,"37,845,114,930","5,151,847,774,308","3,185,790,377,838","1,966,057,396,470",,"21,089,872,499,982",,,,"214,855,098,025,989"
'1/2018,,"95,552,644,236,499","7,694,183,902,323","5,845,051,277,950","1,849,132,624,373","1,101,669,692,918","32,369,112,000","-19,276,072,000","1,088,576,652,918","27,699,269,966,673","6,261,981,704,791","12,240,915,626,476",,,"5,596,839,828,536","4,033,187,744,125","-433,654,937,255",,"48,244,556,830,928","48,697,299,576,377","-452,742,745,449","10,812,963,843,657","5,124,620,171,816","1,646,026,023,635","98,997,947,829",,"3,943,319,700,377","128,296,951,725,886","434,203,703,312",,,,,"3,257,497,661","430,946,205,651",,"36,260,075,197,660","35,565,858,418,889","42,049,238,101,769","-6,483,379,682,880",,,,"694,216,778,771","1,277,524,067,263","-583,307,288,492","20,431,219,026,506","23,341,672,948,939","-2,910,453,922,433","46,330,643,660,208",,"46,330,643,660,208","5,823,368,903,956",,"2,733,549,131,410","1,186,193,290,919","-50,382,547,589","1,954,009,029,216","19,017,441,234,244","3,636,379,835,781","334,803,731,757",,"10,602,201,863,282","4,444,055,803,424","223,849,595,962,385",,"164,593,284,266,424","123,775,859,906,255","9,763,591,456,807","49,259,549,736,594","3,475,252,297,931","231,806,793,854","13,600,635,930,923",,,"1,602,813,025,797","22,717,355,506,769","22,872,344,359,143","252,510,798,437",,,,"40,817,424,360,169",,,,,,"7,517,048,574,997","785,023,094,443","32,370,197,175,316",,,"145,155,515,413",,,"59,256,311,695,961","59,256,311,695,961","26,377,079,540,000","26,377,079,540,000",,"2,651,165,167,904",,,"-2,974,924,074,484",,,,,"37,845,114,930","6,884,059,008,896","1,300,994,444,778","5,583,064,564,118",,"26,281,066,938,715",,,,"223,849,595,962,385"
'2/2018,,"102,333,260,586,261","13,440,688,376,144","5,919,842,946,805","7,520,845,429,339","1,390,085,821,165",,,"1,390,085,821,165","32,510,542,794,888","6,037,473,097,209","17,437,031,152,804",,,"5,597,480,368,968","3,629,770,149,735","-191,211,973,828",,"43,454,219,999,758","43,823,443,752,699","-369,223,752,941","11,537,723,594,306","4,189,543,736,465","2,581,667,986,765","137,898,057,335",,"4,628,613,813,741","139,842,406,708,452","309,526,704,397",,,,,"3,257,497,661","306,269,206,736",,"40,070,216,733,854","39,356,885,039,206","46,501,918,626,433","-7,145,033,587,227",,,,"713,331,694,648","1,322,346,513,496","-609,014,818,848","23,740,112,335,609","26,766,589,310,907","-3,026,476,975,298","52,095,847,902,922",,"52,095,847,902,922","5,899,538,200,881",,"2,696,727,454,551","1,303,193,293,919","-50,382,547,589","1,950,000,000,000","17,727,164,830,789","2,945,262,456,553","322,520,266,048",,"10,032,349,277,786","4,427,032,830,402","242,175,667,294,713",,"155,337,739,042,930","104,039,417,805,253","9,364,100,986,345","36,781,703,774,430","8,755,884,295,823","177,695,828,217","14,786,729,518,527",,,"2,480,488,691,311","19,365,713,025,988","12,134,284,310,938","192,817,373,674",,,,"51,298,321,237,677",,,,,,"7,408,440,322,208","745,583,806,384","42,999,628,505,876",,,"144,668,603,209",,,"86,837,928,251,783","86,837,928,251,783","26,377,079,540,000","26,377,079,540,000",,"2,783,309,592,972",,,"-2,974,924,074,484",,,,,"42,845,114,930","15,716,952,548,999","10,138,867,984,881","5,578,084,564,118",,"44,892,665,529,366",,,,"242,175,667,294,713"
'3/2018,,"128,742,276,570,646","15,942,086,048,860","6,120,988,479,153","9,821,097,569,707","1,446,121,558,696",,,"1,446,121,558,696","55,351,270,040,756","6,937,297,829,958","24,120,358,680,296",,,"4,526,787,942,002","19,921,029,469,185","-154,203,880,685",,"45,116,873,727,956","45,466,226,838,882","-349,353,110,926","10,885,925,194,378","4,501,850,691,781","2,230,143,696,360","45,012,423,359",,"4,108,918,382,878","139,487,875,565,474","419,501,800,638",,,,,"58,257,497,661","361,244,302,977",,"42,870,071,167,861","42,114,861,222,967","49,269,436,028,952","-7,154,574,805,985",,,,"755,209,944,894","1,375,583,453,165","-620,373,508,271","24,590,711,488,372","27,959,732,949,118","-3,369,021,460,746","56,065,336,300,269",,"56,065,336,300,269","5,844,089,740,687",,"2,695,892,001,247","1,252,793,290,919","-54,595,551,479","1,950,000,000,000","9,698,165,067,647","4,082,734,077,959","368,882,217,365",,"1,032,326,527,786","4,214,222,244,537","268,230,152,136,120",,"170,119,841,630,437","109,882,411,951,061","10,767,304,727,253","37,986,989,392,796","10,541,734,805,897","357,789,449,219","17,029,453,579,007",,,"2,719,432,553,170","15,213,085,635,419","15,041,352,547,118","225,269,261,182",,,,"60,237,429,679,376",,,,,,"4,864,200,664,088","788,297,398,034","54,447,659,960,983",,,"137,271,656,271",,,"98,110,310,505,683","98,110,310,505,683","32,756,212,310,000","31,916,212,310,000","840,000,000,000","11,133,149,167,904",,,"-2,974,924,074,484",,,,,"42,845,114,930","11,145,637,673,211","5,562,553,109,093","5,583,084,564,118",,"46,007,390,314,122",,,,"268,230,152,136,120"
