Quý,TÀI SẢN,A- TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II. Các khoản đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi,8. Tài sản Thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,V.Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu Nhà nước,4. Giao dịch mua bán lại trái phiếu Chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở đơn vị trực thuộc,4. Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi,II.Tài sản cố định,1. Tài sản cố định hữu hình, Nguyên giá, Giá trị hao mòn lũy kế,2. Tài sản cố định thuê tài chính, Nguyên giá.1, Giá trị hao mòn lũy kế.1,3. Tài sản cố định vô hình, Nguyên giá.2, Giá trị hao mòn lũy kế.2,III. Bất động sản đầu tư, Nguyên giá.3, Giá trị hao mòn lũy kế.3,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên kết, liên doanh",3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn,5. Đầu tư nắm giữ đến ngày đáo hạn,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,C. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,12. Quỹ khen thưởng phúc lợi,13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi,11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,D.VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu, Cổ phiếu phổ thông có quyền biểu quyết, Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ,6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối, LNST chưa phân phối lũy kế đến cuối kỳ trước, LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,TỔNG CỘNG NGUỒN VỐN
'2/2018,,"33,713,013,620,413","5,319,038,225,154","1,063,073,003,002","4,255,965,222,152","7,754,034,432,961",,,"7,754,034,432,961","6,577,600,962,522","2,028,079,364,820","3,892,670,480,863",,,,"691,335,698,570","-35,812,771,992","1,328,190,261","12,887,026,543,733","13,024,194,419,202","-137,167,875,469","1,175,313,456,043","141,564,735,167","1,017,688,932,867","16,059,788,009",,,"28,364,569,664,387","22,307,347,172",,,,,,"22,307,347,172",,"13,072,518,388,579","12,866,787,781,557","22,222,714,327,948","-9,355,926,546,391",,,,"205,730,607,022","250,413,730,557","-44,683,123,535","185,153,036,362","246,141,517,543","-60,988,481,181","13,435,136,074,943","406,096,605,289","13,029,039,469,654","21,894,926,457",,,"700,000,000",,"21,194,926,457","1,627,559,890,874","1,344,631,018,832","180,951,614,921",,"101,977,257,121",,"62,077,583,284,800",,"25,450,739,468,494","19,958,368,891,517","4,374,280,705,794","797,009,065,381","706,471,647,240","180,564,622,217","256,089,405,905",,,"14,940,535,241","1,419,531,070,027","11,527,601,640,256","7,247,116,218","674,633,083,238",,,"5,492,370,576,977",,,"456,843,080,513",,,,"38,461,766,435","4,976,499,450,228",,,"143,476,720","20,422,803,081",,"36,626,843,816,306","36,626,843,816,306","15,170,790,000,000","15,170,790,000,000",,"3,211,560,416,270",,,,,"23,097,859","918,641,612,156",,,"17,199,924,338,502","2,195,586,926,064","15,004,337,412,438",,"125,904,351,519",,,,"62,077,583,284,800"
'3/2018,,"31,834,300,607,121","3,976,151,668,262","937,606,668,262","3,038,545,000,000","5,900,895,937,362",,,"5,900,895,937,362","5,640,203,890,272","2,748,733,518,605","2,338,017,297,368",,,,"588,652,040,210","-36,934,899,098","1,735,933,187","14,770,217,336,303","14,859,260,924,492","-89,043,588,189","1,546,831,774,922","151,753,510,067","1,379,127,675,249","15,950,589,606",,,"38,268,471,313,713","22,307,347,172",,,,,,"22,307,347,172",,"13,086,355,600,772","12,882,494,190,986","22,762,070,447,420","-9,879,576,256,434",,,,"203,861,409,786","251,632,087,343","-47,770,677,557","182,134,011,925","246,141,517,543","-64,007,505,618","23,340,740,179,840","426,629,621,112","22,914,110,558,728","22,030,941,489",,,"700,000,000",,"21,330,941,489","1,614,903,232,515","1,332,714,173,291","187,192,446,807",,"94,996,612,417",,"70,102,771,920,834",,"31,069,071,303,247","21,460,455,144,991","5,729,031,785,682","405,076,519,485","729,334,922,881","111,429,112,149","282,474,395,626",,,"10,559,835,911","502,931,037,809","13,023,391,906,780","7,402,480,267","658,823,148,401",,,"9,608,616,158,256",,,"540,911,158,271",,,,"35,494,661,025","9,011,900,651,509",,,"143,476,720","20,166,210,731",,"39,033,700,617,587","39,033,700,617,587","21,239,071,660,000","21,239,071,660,000",,"3,211,560,416,270",,,,,"422,577,406","918,641,612,156",,,"13,533,454,440,631","2,401,952,451,707","11,131,501,988,924",,"130,549,911,124",,,,"70,102,771,920,834"
'4/2018,,"26,013,633,267,830","2,515,617,135,457","1,822,302,135,457","693,315,000,000","3,724,562,710,535",,,"3,724,562,710,535","3,915,158,043,554","2,281,760,501,157","810,319,171,039",,,,"855,831,785,552","-37,693,842,866","4,940,428,672","14,115,158,052,529","14,188,355,173,355","-73,197,120,826","1,743,137,325,755","122,420,331,320","1,601,968,154,331","18,748,840,104",,,"52,211,329,380,109","22,301,804,672",,,,,,"22,301,804,672",,"12,782,560,625,001","12,565,363,529,879","22,992,663,946,845","-10,427,300,416,966",,,,"217,197,095,122","268,391,812,870","-51,194,717,748","179,740,530,488","246,767,060,543","-67,026,530,055","37,404,367,403,919","205,541,048,896","37,198,826,355,023","66,584,926,457",,,"700,000,000",,"65,884,926,457","1,755,774,089,572","1,461,311,868,435","206,227,896,900",,,"88,234,324,237","78,224,962,647,939",,"37,616,012,807,129","24,299,196,176,342","10,354,044,794,458","361,444,408,581","481,510,200,714","252,288,255,386","263,549,362,763",,,"9,929,720,982","300,069,780,261","11,494,717,393,327","6,238,723,132","775,403,536,738",,,"13,316,816,630,787",,,"451,100,573,027",,,,"36,480,820,999","12,810,996,979,972",,,,"18,238,256,789",,"40,608,949,840,810","40,608,949,840,810","21,239,071,660,000","21,239,071,660,000",,"3,211,560,416,270",,,,,"276,819,257","918,641,612,156",,,"15,111,142,063,905","1,764,220,746,300","13,346,921,317,605",,"128,257,269,222",,,,"78,224,962,647,939"
'1/2019,,"28,055,962,486,199","6,110,879,210,952","1,630,505,248,103","4,480,373,962,849","3,219,966,168,421",,,"3,219,966,168,421","4,989,303,397,720","2,519,025,013,348","1,621,494,418,109",,,,"875,335,330,905","-35,889,297,094","9,337,932,452","12,658,139,914,824","12,705,505,081,496","-47,365,166,672","1,077,673,794,282","118,751,191,495","941,516,316,699","17,406,286,088",,,"56,890,767,272,793","23,145,210,169",,,,,,"23,145,210,169",,"14,137,741,367,378","13,922,899,533,194","24,903,680,463,700","-10,980,780,930,506",,,,"214,841,834,184","269,564,872,870","-54,723,038,686","176,713,686,761","246,767,060,543","-70,053,373,782","40,759,114,660,657","196,342,940,493","40,562,771,720,164","59,089,706,857",,,"700,000,000",,"58,389,706,857","1,734,962,640,971","1,419,059,142,232","234,431,462,682",,"81,472,036,057",,"84,946,729,758,992",,"42,735,605,416,956","21,872,970,606,920","7,628,433,938,872","359,215,105,051","479,636,894,166","168,483,759,497","346,458,982,464",,,"28,525,446,159","243,631,936,604","11,802,863,530,796","6,077,739,292","809,643,274,019",,,"20,862,634,810,036","1,647,091,707,192",,"468,765,783,851",,,,"48,869,143,344","18,678,247,132,851",,,,"19,661,042,798",,"42,211,124,342,036","42,211,124,342,036","21,239,071,660,000","21,239,071,660,000",,"3,211,560,416,270",,,,,"282,299,456","918,641,612,156",,,"16,707,417,251,845","1,800,794,242,450","14,906,623,009,395",,"134,151,102,309",,,,"84,946,729,758,992"
'2/2019,,"29,981,285,687,955","5,900,076,071,570","1,558,920,071,570","4,341,156,000,000","2,607,379,478,851",,,"2,607,379,478,851","4,848,757,055,698","2,475,094,711,967","1,515,630,124,222",,,,"881,498,436,713","-35,761,123,411","12,294,906,207","15,391,106,218,426","15,442,137,979,390","-51,031,760,964","1,233,966,863,410","96,772,368,379","1,119,341,335,817","17,853,159,214",,,"63,037,406,370,114","23,193,350,024",,,,,,"23,193,350,024",,"13,820,711,278,755","13,608,538,730,043","25,133,563,855,248","-11,525,025,125,205",,,,"212,172,548,712","270,551,213,870","-58,378,665,158","173,686,843,034","246,767,060,543","-73,080,217,509","47,292,134,739,550","238,582,709,125","47,053,552,030,425","3,771,893,666",,,"700,000,000",,"3,071,893,666","1,723,908,265,085","1,398,541,959,852","250,656,557,356",,,"74,709,747,877","93,018,692,058,069",,"48,762,602,205,062","22,320,140,354,085","5,777,607,151,623","250,161,169,385","712,313,044,334","131,493,533,399","380,022,819,010",,,"27,628,846,839","339,828,567,348","13,962,531,205,777","5,484,599,099","733,069,417,271",,,"26,442,461,850,977","5,442,021,158,324",,"621,562,660,688",,,,"53,124,250,939","20,305,601,545,791",,,"559,618,745","19,592,616,490",,"44,256,089,853,007","44,256,089,853,007","27,610,741,150,000","27,610,741,150,000",,"3,211,560,416,270",,,,,"368,986,015","918,641,612,156",,,"12,370,941,898,660","2,035,194,136,815","10,335,747,761,845",,"143,835,789,906",,,,"93,018,692,058,069"
'3/2019,,"30,494,639,754,256","3,972,943,652,210","1,595,113,515,004","2,377,830,137,206","1,840,768,046,165",,,"1,840,768,046,165","3,854,081,869,718","2,462,803,413,789","1,267,865,728,973",,,,"147,528,078,254","-35,752,723,173","11,637,371,875","18,945,703,297,422","18,997,874,035,873","-52,170,738,451","1,881,142,888,741","125,278,698,561","1,737,450,469,477","18,413,720,703",,,"66,953,716,591,494","22,800,638,984",,,,,,"22,800,638,984",,"15,086,409,094,597","14,847,869,577,324","26,920,018,600,006","-12,072,149,022,682",,,,"238,539,517,273","300,958,728,463","-62,419,211,190","175,242,985,695","251,519,787,168","-76,276,801,473","49,990,309,005,285","1,012,982,172,961","48,977,326,832,324","25,878,820,359",,,"700,000,000",,"25,178,820,359","1,653,076,046,574","1,303,253,656,147","281,874,930,730",,,"67,947,459,697","97,448,356,345,750",,"51,398,830,400,376","24,505,625,834,712","4,536,316,402,453","262,015,344,026","736,281,936,723","141,913,176,823","401,495,559,820",,,"20,457,672,937","292,809,486,981","17,430,383,939,442","5,810,474,497","678,141,841,010",,,"26,893,204,565,664","5,442,021,158,324",,"634,735,006,481",,,,"57,055,090,267","20,738,255,458,345",,,"556,624,490","20,581,227,757",,"46,049,525,945,374","46,049,525,945,374","27,610,741,150,000","27,610,741,150,000",,"3,211,560,416,270",,,,,"330,640,623","918,641,612,156",,,"14,125,697,615,600","1,754,755,716,941","12,370,941,898,659",,"182,554,510,725",,,,"97,448,356,345,750"
'4/2019,,"30,471,566,196,894","4,564,902,312,859","1,678,316,312,859","2,886,586,000,000","1,374,340,352,910",,,"1,374,340,352,910","3,574,874,546,688","2,699,937,350,329","757,832,561,191",,,,"152,750,602,353","-37,145,790,132","1,499,822,947","19,411,922,751,097","19,480,666,533,262","-68,743,782,165","1,545,526,233,340","118,551,289,085","1,400,159,900,793","26,815,043,462",,,"71,319,093,190,005","27,717,594,984",,,,,"4,910,346,000","22,807,248,984",,"31,243,762,955,011","30,974,391,471,755","43,799,209,158,946","-12,824,817,687,191",,,,"269,371,483,256","339,570,963,463","-70,199,480,207","576,616,510,917","663,239,742,390","-86,623,231,473","37,441,051,429,964","750,146,398,723","36,690,905,031,241","25,794,216,642",,"-1,431,313,615","700,000,000",,"26,525,530,257","2,004,150,482,487","1,650,738,623,090","292,226,687,880",,"61,185,171,517",,"101,790,659,386,899",,"54,002,872,297,592","26,997,676,529,364","6,177,580,855,102","408,691,837,688","478,426,389,807","247,936,926,136","429,767,494,432",,,"27,406,111,996","1,567,020,588,529","16,837,653,470,387","3,111,122,885","820,081,732,402",,,"27,005,195,768,228","6,652,492,138,554",,"427,328,992,030",,,"3,369,818,100","58,387,110,781","19,842,099,219,720",,,"1,104,751,459","20,413,737,584",,"47,787,787,089,307","47,787,787,089,307","27,610,741,150,000","27,610,741,150,000",,"3,211,560,416,270",,,,,"565,534,994","923,641,612,156",,,"15,858,369,680,604","1,917,005,836,995","13,941,363,843,609",,"182,908,695,283",,,,"101,790,659,386,899"
'1/2020,,"34,134,100,270,691","6,157,827,189,416","2,648,767,189,416","3,509,060,000,000","1,617,338,585,240",,,"1,617,338,585,240","5,012,639,384,483","3,925,408,341,409","935,673,903,076",,,,"187,646,191,735","-37,510,119,548","1,421,067,811","19,554,348,585,095","19,644,199,227,624","-89,850,642,529","1,791,946,526,457","127,001,982,002","1,641,329,146,920","23,615,397,535",,,"72,974,866,845,532","40,489,063,906",,,,,"4,432,515,000","36,056,548,906",,"46,005,627,206,922","45,740,714,628,745","59,584,070,603,953","-13,843,355,975,208",,,,"264,912,578,177","340,262,163,463","-75,349,585,286","577,022,819,551","672,084,591,718","-95,061,772,167","24,345,229,200,955","533,560,309,758","23,811,668,891,197","35,550,696,612",,"-3,449,303,388","700,000,000",,"38,300,000,000","1,970,947,857,586","1,608,467,110,745","308,057,863,504",,,"54,422,883,337","107,108,967,116,223",,"57,045,558,211,069","29,619,287,506,417","6,135,745,202,950","409,254,906,412","431,847,031,405","158,773,958,265","521,900,657,440",,,"33,390,915,121","242,631,492,358","21,100,126,947,016","3,000,170,180","582,616,225,270",,,"27,426,270,704,652","6,652,492,138,554",,"429,162,711,723",,,"19,062,994,752","59,439,400,670","20,243,611,152,953",,,"1,060,762,023","21,441,543,977",,"50,063,408,905,154","50,063,408,905,154","27,610,741,150,000","27,610,741,150,000",,"3,211,560,416,270",,,,,"1,305,887,410","923,641,612,156",,,"18,133,536,187,349","2,285,286,919,162","15,848,249,268,187",,"182,623,651,969",,,,"107,108,967,116,223"
'2/2020,,"39,021,211,004,177","7,479,589,626,409","2,415,989,626,409","5,063,600,000,000","4,667,803,760,493",,,"4,667,803,760,493","4,222,428,620,373","3,177,457,033,535","818,600,704,606",,,,"261,153,464,028","-37,673,705,418","2,891,123,622","20,763,287,739,249","20,863,422,367,451","-100,134,628,202","1,888,101,257,653","114,554,327,787","1,755,923,401,816","17,623,528,050",,,"73,622,989,668,381","40,878,148,906",,,,,"4,834,800,000","36,043,348,906",,"46,200,744,450,629","45,940,194,363,981","60,865,366,665,836","-14,925,172,301,855",,,,"260,550,086,648","341,036,003,963","-80,485,917,315","570,108,253,093","672,084,591,718","-101,976,338,625","24,828,236,314,697","1,086,053,642,610","23,742,182,672,087","33,457,319,296",,"12,757,319,296","700,000,000",,"20,000,000,000","1,949,565,181,760","1,567,442,727,861","336,018,503,234",,,"46,103,950,665","112,644,200,672,558",,"60,063,624,398,542","33,561,295,345,821","8,686,643,222,734","261,987,969,111","832,647,708,586","164,093,502,676","477,547,366,510",,,"33,565,035,769","316,408,413,140","22,013,921,358,872","2,392,045,950","772,088,722,473",,,"26,502,329,052,721","5,323,732,301,975",,"422,785,726,749",,,"19,062,994,752","60,284,611,605","20,652,229,603,664",,,"1,043,835,933","23,189,978,043",,"52,580,576,274,016","52,580,576,274,016","27,610,741,150,000","27,610,741,150,000",,"3,211,560,416,270",,,,,"2,692,165,260","923,641,612,156",,,"20,656,063,110,900","2,742,826,923,551","17,913,236,187,349",,"175,877,819,430",,,,"112,644,200,672,558"
'3/2020,,"43,319,362,756,352","5,628,548,667,015","2,014,168,667,015","3,614,380,000,000","8,790,110,507,972",,,"8,790,110,507,972","5,830,460,844,355","4,051,028,423,677","1,199,334,989,146",,,,"615,843,726,055","-38,501,553,487","2,755,258,964","20,979,333,665,419","21,083,272,648,906","-103,938,983,487","2,090,909,071,591","110,334,674,843","1,962,522,139,398","18,052,257,350",,,"74,152,899,413,199","261,714,137,864",,,,,"78,994,260,800","182,719,877,064",,"52,405,246,185,611","52,147,533,178,364","68,221,806,777,001","-16,074,273,598,637",,,,"257,713,007,247","343,196,297,178","-85,483,289,931","570,430,014,417","680,425,207,419","-109,995,193,002","18,964,786,840,588","734,716,103,486","18,230,070,737,102","27,962,310,955",,"7,262,310,955","700,000,000",,"20,000,000,000","1,922,759,923,764","1,530,055,228,360","348,097,744,739",,,"44,606,950,665","117,472,262,169,551",,"62,484,991,198,555","35,959,335,130,297","8,753,633,979,048","341,282,462,874","1,161,300,051,367","167,760,883,022","487,978,718,566",,,"20,429,179,815","279,467,746,661","23,997,067,430,441","2,822,337,972","747,592,340,531",,,"26,525,656,068,258","4,741,295,865,395",,"425,609,006,289",,,"19,062,994,752","61,945,021,636","21,254,553,307,935",,,"1,026,909,843","22,162,962,408",,"54,987,270,970,996","54,987,270,970,996","33,132,826,590,000","33,132,826,590,000",,"3,211,560,416,270",,,,,"3,712,241,632","923,641,612,156",,,"17,526,147,884,349","3,772,707,270,949","13,753,440,613,400",,"189,382,226,589",,,,"117,472,262,169,551"
'4/2020,,"56,800,328,871,828","13,001,001,772,526","2,094,316,772,526","10,906,685,000,000","8,822,092,675,380",,,"8,822,092,675,380","6,124,790,460,291","3,949,486,943,250","1,303,037,835,829",,,,"910,365,502,671","-39,336,197,606","1,236,376,147","26,286,822,229,202","26,373,360,826,788","-86,538,597,586","2,565,621,734,429","194,466,215,434","2,357,338,716,995","13,816,802,000",,,"74,711,108,023,192","305,165,547,431",,,,,"96,007,238,800","209,158,308,631",,"65,561,657,180,137","65,307,819,877,543","82,616,810,188,887","-17,308,990,311,344",,,,"253,837,302,594","342,995,279,178","-89,157,976,584","564,296,973,801","681,931,844,756","-117,634,870,955","6,247,213,506,994","918,470,731,946","5,328,742,775,048","171,085,206,311",,"385,206,311","700,000,000",,"170,000,000,000","1,861,689,608,518","1,593,026,349,829","225,553,308,024",,,"43,109,950,665","131,511,436,895,020",,"72,291,648,089,103","51,975,217,453,875","10,915,752,723,952","1,257,272,765,123","548,579,267,830","313,099,678,402","640,129,684,182",,,"34,564,307,818","328,061,400,351","36,798,465,672,104","5,846,534,626","1,133,445,419,487",,,"20,316,430,635,228","2,637,987,658,239",,"223,664,493,846",,,"16,127,650,192","68,736,086,170","17,343,247,551,512",,,"666,262,529","26,000,932,740",,"59,219,788,805,917","59,219,788,805,917","33,132,826,590,000","33,132,826,590,000",,"3,211,560,416,270",,,,,"5,568,369,072","928,641,612,156",,,"21,783,390,780,083","4,637,854,585,297","17,145,536,194,786",,"157,801,038,336",,,,"131,511,436,895,020"
'1/2021,,"63,943,158,727,826","14,018,629,193,714","3,909,152,193,714","10,109,477,000,000","10,806,768,801,746",,,"10,806,768,801,746","8,684,635,872,093","5,709,067,395,365","1,787,704,891,162",,,,"1,224,218,472,549","-37,692,246,283","1,337,359,300","27,750,575,698,018","27,849,336,103,608","-98,760,405,590","2,682,549,162,255","166,415,497,077","2,506,178,458,482","9,955,206,696",,,"75,039,110,916,884","374,905,083,124",,,,,"154,672,236,800","220,232,846,324",,"67,592,452,679,850","67,400,588,504,424","85,317,130,302,746","-17,916,541,798,322",,,,"191,864,175,426","263,519,550,640","-71,655,375,214","571,555,355,217","697,306,888,011","-125,751,532,794","4,335,907,062,246","943,713,401,158","3,392,193,661,088","161,389,105,399",,"-9,310,894,601","700,000,000",,"170,000,000,000","2,002,901,631,048","1,630,316,950,335","330,971,730,048",,,"41,612,950,665","138,982,269,644,710",,"72,760,709,285,906","51,504,077,676,628","10,002,432,464,974","1,153,646,412,265","922,389,352,156","213,234,715,977","717,679,313,857",,,"61,076,543,892","346,714,273,364","37,292,384,217,221","5,430,632,157","789,089,750,765",,,"21,256,631,609,278","2,637,987,658,239",,"226,325,517,504",,,"16,127,650,192","69,326,211,586","18,268,026,878,382",,,,"38,837,693,375",,"66,221,560,358,804","66,221,560,358,804","33,132,826,590,000","33,132,826,590,000",,"3,211,560,416,270",,,,,"9,006,211,120","928,641,612,156",,,"28,761,453,883,279","6,977,554,343,152","21,783,899,540,127",,"178,071,645,979",,,,"138,982,269,644,710"
'2/2021,,"82,425,689,816,656","14,644,183,731,657","3,633,423,731,657","11,010,760,000,000","17,182,805,095,788",,,"17,182,805,095,788","7,946,101,345,417","4,389,238,118,215","2,203,362,134,984",,,,"1,390,517,804,188","-38,438,737,468","1,422,025,498","39,803,824,314,074","39,867,066,454,066","-63,242,139,992","2,848,775,329,720","193,304,844,203","2,645,433,345,190","10,037,140,327",,,"77,383,461,382,038","391,503,551,837",,,,,"156,506,924,800","234,996,627,037",,"67,685,103,108,103","67,282,201,044,358","86,601,974,224,424","-19,319,773,180,066",,,,"402,902,063,745","477,923,227,009","-75,021,163,264","563,252,704,950","697,306,888,011","-134,054,183,061","6,289,235,434,639","1,257,340,637,503","5,031,894,797,136","23,058,078,444",,"-1,641,921,556","700,000,000",,"24,000,000,000","2,431,308,504,065","1,875,465,992,374","515,726,561,026",,,"40,115,950,665","159,809,151,198,694",,"85,824,712,100,939","66,589,935,552,973","23,727,790,288,950","1,577,448,864,767","1,583,362,334,773","171,643,139,695","534,610,280,683",,,"27,082,861,112","380,739,958,502","37,528,431,036,813","4,850,480,257","1,053,976,307,421",,,"19,234,776,547,966","399,500,000,000",,"227,825,517,504",,,"16,127,650,192","70,548,158,703","18,465,300,675,587",,,"1,748,541,452","53,726,004,528",,"73,984,439,097,755","73,984,439,097,755","44,729,227,060,000","44,729,227,060,000",,"3,211,560,416,270",,,,,"6,013,413,451","928,641,612,156",,,"24,924,970,345,533","9,745,151,422,187","15,179,818,923,346",,"184,026,250,345",,,,"159,809,151,198,694"
'3/2021,,"95,958,382,276,120","13,376,486,099,355","4,651,836,099,355","8,724,650,000,000","21,440,678,216,078",,,"21,440,678,216,078","10,856,205,170,508","7,171,602,960,535","2,830,315,706,709",,,,"890,859,350,882","-38,251,292,534","1,678,444,916","46,006,414,493,653","46,072,215,379,496","-65,800,885,843","4,278,598,296,526","300,138,900,733","3,970,404,153,653","8,055,242,140",,,"78,684,891,855,544","717,043,998,925",,,,,"136,126,636,800","580,917,362,125",,"68,157,059,900,455","67,757,471,945,454","88,573,977,574,509","-20,816,505,629,055",,,,"399,587,955,001","478,232,383,056","-78,644,428,055","554,952,987,478","697,306,888,011","-142,353,900,533","6,734,577,577,280","1,320,533,058,647","5,414,044,518,633","30,722,142,966",,"6,022,142,966","700,000,000",,"24,000,000,000","2,490,535,248,440","1,841,908,886,669","610,007,411,106",,,"38,618,950,665","174,643,274,131,664",,"90,317,590,122,165","71,995,624,227,147","22,859,466,704,324","794,628,772,023","2,165,470,729,748","189,233,672,012","644,995,456,201",,,"19,962,990,906","952,952,247,689","43,356,751,775,423","4,796,684,927","1,007,365,193,894",,,"18,321,965,895,018",,,"470,582,423,184",,,"16,127,650,192","70,660,931,351","17,710,867,201,107",,,"1,748,541,452","51,979,147,732",,"84,325,684,009,499","84,325,684,009,499","44,729,227,060,000","44,729,227,060,000",,"3,211,560,416,270",,,,,"-8,280,299,413","928,641,612,156",,,"35,275,203,852,272","10,350,844,197,184","24,924,359,655,088",,"189,331,368,214",,,,"174,643,274,131,664"
'4/2021,,"94,154,411,120,305","22,471,375,562,130","6,316,299,666,510","16,155,075,895,620","18,236,152,616,078",,,"18,236,152,616,078","7,662,232,268,645","4,973,095,672,343","1,721,923,295,278",,,"23,521,740,500","981,799,066,828","-39,275,168,162","1,167,661,858","42,134,493,932,211","42,370,012,405,545","-235,518,473,334","3,650,156,741,241","296,697,348,350","3,335,690,250,424","17,769,142,467",,,"84,081,562,709,943","809,234,947,969",,,,,"118,401,369,280","690,833,578,689",,"69,280,841,784,004","68,744,125,939,109","91,026,106,008,677","-22,281,980,069,568",,,,"536,715,844,895","618,321,659,402","-81,605,814,507","548,210,755,123","698,820,145,314","-150,609,390,191","10,017,884,935,549","1,409,414,047,105","8,608,470,888,444","6,715,955,617",,"6,015,955,617","700,000,000",,,"3,418,674,331,681","2,852,196,650,370","529,355,730,646",,,"37,121,950,665","178,235,973,830,248",,"87,455,796,846,810","73,459,315,876,441","23,729,142,569,420","788,002,603,134","796,022,241,122","797,457,005,628","772,615,123,351",,,"16,951,911,160","1,047,158,508,079","43,747,643,082,356","23,755,735,476","1,740,567,096,715",,,"13,996,480,970,369",,,"410,407,940,262",,,"8,803,217,550","63,027,061,241","13,464,931,998,700",,,,"49,310,752,616",,"90,780,176,983,438","90,780,176,983,438","44,729,227,060,000","44,729,227,060,000",,"3,211,560,416,270",,,,,"-1,925,960,852","923,549,304,122",,,"41,762,977,442,911","7,427,443,249,985","34,335,534,192,926",,"154,788,720,987",,,,"178,235,973,830,248"
